row_label_raw,row_label_full,col_0,Số cổ phiếu bình quân gia quyền,Lãi cơ bản trên cổ phiếu,numeric__Số cổ phiếu bình quân gia quyền,numeric__Lãi cơ bản trên cổ phiếu
,,,Cổ phiếu,VND,,
Số trình bày trên báo cáo năm trước,Số trình bày trên báo cáo năm trước,Số trình bày trên báo cáo năm trước,677.469.596,4.220,677469596.0,4220.0
Ảnh hưởng của việc trả cổ tức bằng cổ phiếu được phát hành trong năm,Ảnh hưởng của việc trả cổ tức bằng cổ phiếu được phát hành trong năm,Ảnh hưởng của việc trả cổ tức bằng cổ phiếu được phát hành trong năm,102.237.008,(553),102237008.0,-553.0
Số đã điều chỉnh lại,Số đã điều chỉnh lại,Số đã điều chỉnh lại,779.706.604,3.667,779706604.0,3667.0
