row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
Lợi nhuận kế toán sau thuế thu nhập (VND),Lợi nhuận kế toán sau thuế thu nhập (VND),Lợi nhuận kế toán sau thuế thu nhập (VND),3.538.007.738.822,3.135.350.376.654,3538007738822.0,3135350376654.0
"Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)","Trích quỹ khen thưởng, phúc lợi (VND)",311.913.047.596,276.493.604.433,311913047596.0,276493604433.0
Cổ phiếu phổ thông đang lưu hành bình quân (cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân (cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân (cổ phiếu),783.071.063,779.706.604,783071063.0,779706604.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),4.120,3.667,4120.0,3667.0
