row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hạn các ngân hàng (*),Vay ngắn hạn các ngân hàng (*),Vay ngắn hạn các ngân hàng (*),6.939.532.044.820,6.939.532.044.820,17.988.315.534.545,14.206.962.411.350,10.720.885.168.015,10.720.885.168.015,6939532044820.0,6939532044820.0,17988315534545.0,14206962411350.0,10720885168015.0,10720885168015.0
Vay ngắn hạn bên liên quan (xem Thuyết minh số 36),Vay ngắn hạn bên liên quan (xem Thuyết minh số 36),Vay ngắn hạn bên liên quan (xem Thuyết minh số 36),220.000.000.000,220.000.000.000,1.660.000.000.000,1.035.000.000.000,845.000.000.000,845.000.000.000,220000000000.0,220000000000.0,1660000000000.0,1035000000000.0,845000000000.0,845000000000.0
Vay và nợ thuê tài chính dài hạn đến hạn trả,Vay và nợ thuê tài chính dài hạn đến hạn trả,Vay và nợ thuê tài chính dài hạn đến hạn trả,354.103.609.188,354.103.609.188,472.227.343.353,329.805.927.816,496.525.024.725,496.525.024.725,354103609188.0,354103609188.0,472227343353.0,329805927816.0,496525024725.0,496525024725.0
- Vay dài hạn đến hạn trả (xem Thuyết minh số 27),- Vay dài hạn đến hạn trả (xem Thuyết minh số 27),- Vay dài hạn đến hạn trả (xem Thuyết minh số 27),353.007.554.443,353.007.554.443,470.634.156.608,328.052.134.396,495.589.576.655,495.589.576.655,353007554443.0,353007554443.0,470634156608.0,328052134396.0,495589576655.0,495589576655.0
- Nợ thuê tài chính dài hạn đến hạn trả (xem Thuyết minh số 27),- Nợ thuê tài chính dài hạn đến hạn trả (xem Thuyết minh số 27),- Nợ thuê tài chính dài hạn đến hạn trả (xem Thuyết minh số 27),1.096.054.745,1.096.054.745,1.593.186.745,1.753.793.420,935.448.070,935.448.070,1096054745.0,1096054745.0,1593186745.0,1753793420.0,935448070.0,935448070.0
Cộng,Cộng,Cộng,7.513.635.654.008,7.513.635.654.008,20.120.542.877.898,15.571.768.339.166,12.062.410.192.740,12.062.410.192.740,7513635654008.0,7513635654008.0,20120542877898.0,15571768339166.0,12062410192740.0,12062410192740.0
