row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập từ cổ tức,Thu nhập từ cổ tức,Thu nhập từ cổ tức,1.799.002.733.171,362.608.167.000,1799002733171.0,362608167000.0
Lãi tiền cho vay,Lãi tiền cho vay,Lãi tiền cho vay,62.285.412.451,14.513.780.549,62285412451.0,14513780549.0
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,58.454.773,19.364.042,58454773.0,19364042.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.861.346.600.395,377.141.311.591,1861346600395.0,377141311591.0
