row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích(%),Tỷ lệ biểu quyết(%),Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích(%),numeric__Tỷ lệ biểu quyết(%),numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương,Hải Dương,"55,53","55,53",Kinh doanh khách sạn,,55.53,55.53,
Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Hà Nội,"94,00","99,99","Xây dựng, kinh doanh bất động sản",,94.0,99.99,
Công ty Cổ phần Phát triển Tài nguyên thiên nhiên Đại Dương,Công ty Cổ phần Phát triển Tài nguyên thiên nhiên Đại Dương,Công ty Cổ phần Phát triển Tài nguyên thiên nhiên Đại Dương,Hà Nội,"69,00","69,00","Trồng rừng, chăm sóc rừng, khai thác gỗ, sản xuất đồ gỗ",,69.0,69.0,
Công ty Cổ phần Sản giao dịch hàng hóa INFO,Công ty Cổ phần Sản giao dịch hàng hóa INFO,Công ty Cổ phần Sản giao dịch hàng hóa INFO,Hà Nội,"85,00","85,00",Sản giao dịch hàng hóa,,85.0,85.0,
