row_label_raw,row_label_full,- Thuế Giá trị gia tăng,Số phải thu đầu nămVND > -,Số phải nộp đầu nămVND > 14.068.547.871,Số phải nộp trong nămVND > 73.734.081.570,Số đã thực nộp trong nămVND > 82.229.168.750,Giảm tài sản thuế hoãn lạiVND > -,Số phải thu cuối nămVND > 2.838.472.122,Số phải nộp cuối nămVND > 8.411.932.813,numeric__Số phải thu đầu nămVND > -,numeric__Số phải nộp đầu nămVND > 14.068.547.871,numeric__Số phải nộp trong nămVND > 73.734.081.570,numeric__Số đã thực nộp trong nămVND > 82.229.168.750,numeric__Giảm tài sản thuế hoãn lạiVND > -,numeric__Số phải thu cuối nămVND > 2.838.472.122,numeric__Số phải nộp cuối nămVND > 8.411.932.813
- Thuế Tiêu thụ đặc biệt,- Thuế Tiêu thụ đặc biệt,- Thuế Tiêu thụ đặc biệt,-,99.824.599,1.359.769.972,1.351.512.509,-,-,108.082.062,,99824599.0,1359769972.0,1351512509.0,,,108082062.0
"- Thuế Xuất khẩu, nhập khẩu","- Thuế Xuất khẩu, nhập khẩu","- Thuế Xuất khẩu, nhập khẩu",-,-,1.118.816.250,1.118.816.250,-,-,-,,,1118816250.0,1118816250.0,,,
- Thuế Thu nhập doanh nghiệp,- Thuế Thu nhập doanh nghiệp,- Thuế Thu nhập doanh nghiệp,9.272.684.424,13.872.328.198,39.508.739.683,46.765.316.017,2.474.993.342,8.248.982.429,4.515.826.289,9272684424.0,13872328198.0,39508739683.0,46765316017.0,2474993342.0,8248982429.0,4515826289.0
- Thuế Thu nhập cá nhân,- Thuế Thu nhập cá nhân,- Thuế Thu nhập cá nhân,28.847.723,863.283.493,8.406.471.523,7.245.683.045,-,28.847.723,2.024.071.971,28847723.0,863283493.0,8406471523.0,7245683045.0,,28847723.0,2024071971.0
- Thuế Nhà đất và tiền thuê đất,- Thuế Nhà đất và tiền thuê đất,- Thuế Nhà đất và tiền thuê đất,-,122.057.341.024,12.225.448.403,4.243.716.007,-,97.939.260,130.137.012.680,,122057341024.0,12225448403.0,4243716007.0,,97939260.0,130137012680.0
- Các loại thuế khác,- Các loại thuế khác,- Các loại thuế khác,20.266.148,1.315.653.167,11.496.860.831,2.009.856.877,-,-,10.791.110.974,20266148.0,1315653167.0,11496860831.0,2009856877.0,,,10791110974.0
"- Các khoản phí, lệ phí và các khoản phải nộp khác","- Các khoản phí, lệ phí và các khoản phải nộp khác","- Các khoản phí, lệ phí và các khoản phải nộp khác",-,-,548.351.059,548.351.059,-,-,-,,,548351059.0,548351059.0,,,
,,,9.321.798.295,152.276.978.352,148.398.539.291,145.512.420.514,2.474.993.342,11.214.241.534,155.988.036.789,9321798295.0,152276978352.0,148398539291.0,145512420514.0,2474993342.0,11214241534.0,155988036789.0
