row_label_raw,row_label_full,- Công ty Cổ phần Kinh doanh Dịch vụ cao cấp Đầu khí Việt Nam (1) > - Công ty Cổ phần Fafim Việt Nam,31/12/2016 > Giá gốcVND > 50.427.000.000 > -,31/12/2016 > Giá trị hợp lýVND > 12.102.480.000,31/12/2016 > Dự phòngVND > (38.324.520.000) > -,01/01/2016 > Giá gốcVND > 50.427.000.000 > 39.897.130.200,01/01/2016 > Giá trị hợp lýVND > 16.640.910.000,01/01/2016 > Dự phòngVND > (33.786.090.000) > -,numeric__31/12/2016 > Giá gốcVND > 50.427.000.000 > -,numeric__31/12/2016 > Giá trị hợp lýVND > 12.102.480.000,numeric__31/12/2016 > Dự phòngVND > (38.324.520.000) > -,numeric__01/01/2016 > Giá gốcVND > 50.427.000.000 > 39.897.130.200,numeric__01/01/2016 > Giá trị hợp lýVND > 16.640.910.000,numeric__01/01/2016 > Dự phòngVND > (33.786.090.000) > -
- Công ty Cổ phần Fafim thành phố Hồ Chí Minh (1),- Công ty Cổ phần Fafim thành phố Hồ Chí Minh (1),- Công ty Cổ phần Fafim thành phố Hồ Chí Minh (1),3.571.425.000,,-,3.571.425.000,,-,3571425000.0,,,3571425000.0,,
- Công ty Cổ phần Tài chính và Đầu tư Gia Phát,- Công ty Cổ phần Tài chính và Đầu tư Gia Phát,- Công ty Cổ phần Tài chính và Đầu tư Gia Phát,-,,-,50.000.000.000,,-,,,,50000000000.0,,
- Công ty Cổ phần Kỹ thuật Xây dựng và Vật liệu xây dựng,- Công ty Cổ phần Kỹ thuật Xây dựng và Vật liệu xây dựng,- Công ty Cổ phần Kỹ thuật Xây dựng và Vật liệu xây dựng,-,,-,2.621.800.000,,-,,,,2621800000.0,,
- Công ty Cổ phần Thủy Sản Hùng Vương,- Công ty Cổ phần Thủy Sản Hùng Vương,- Công ty Cổ phần Thủy Sản Hùng Vương,172.559,,(79.359),172.559,,(79.359),172559.0,,-79359.0,172559.0,,-79359.0
,,,53.998.597.559,12.102.480.000,(38.324.599.359),146.517.527.759,16.640.910.000,(33.786.169.359),53998597559.0,12102480000.0,-38324599359.0,146517527759.0,16640910000.0,-33786169359.0
