row_label_raw,row_label_full,1,Ông Nguyễn Việt Thắng,Trường ban,614.400.000,614.400.000_1,numeric__Ông Nguyễn Việt Thắng,numeric__Trường ban,numeric__614.400.000,numeric__614.400.000_1
2,2,2,Ông Nguyễn Khải Hoàn,Thành viên,316.800.000,316.800.000,,,316800000.0,316800000.0
3,3,3,Bà Dương Thùy Dương,Thành viên,237.600.000,(*),,,237600000.0,
4,4,4,Bà Nguyễn Thị Kim Anh,Thành viên,79.200.000,316.800.000,,,79200000.0,316800000.0
,,,,,1.248.000.000,1.248.000.000,,,1248000000.0,1248000000.0
