row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2022 VND,Tại ngày 31 tháng 12 năm > 2021 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2022 VND,numeric__Tại ngày 31 tháng 12 năm > 2021 VND
300,300,300,NỘ PHẢI TRẢ,,6.870.450.939.076,7.249.555.305.009,,,6870450939076.0,7249555305009.0
310,310,310,Nợ ngắn hạn,,5.538.104.171.392,5.910.587.954.096,,,5538104171392.0,5910587954096.0
311,311,311,Phải trả người bán ngắn hạn,10,626.248.311.920,653.609.107.701,,10.0,626248311920.0,653609107701.0
312,312,312,Người mua trả tiền trước ngắn hạn,,7.476.087.961,9.718.538.547,,,7476087961.0,9718538547.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,11(b),2.697.077.712,1.284.228.387,,,2697077712.0,1284228387.0
314,314,314,Phải trả người lao động,,26.896.324.811,23.909.450.344,,,26896324811.0,23909450344.0
315,315,315,Chi phí phải trả ngắn hạn,12,122.535.571.903,125.208.220.729,,12.0,122535571903.0,125208220729.0
318,318,318,Doanh thu chưa thực hiện ngắn hạn,15(a),6.629.469.139,7.790.157.327,,,6629469139.0,7790157327.0
319,319,319,Phải trả ngắn hạn khác,13,542.628.306.034,233.087.433.391,,13.0,542628306034.0,233087433391.0
320,320,320,Vay ngắn hạn,14(a),4.025.000.000.000,4.648.000.000.000,,,4025000000000.0,4648000000000.0
321,321,321,Dự phòng phải trả ngắn hạn,,19.400.000.000,18.000.000.000,,,19400000000.0,18000000000.0
322,322,322,"Quỹ khen thưởng, phúc lợi",,158.593.021.912,189.980.817.670,,,158593021912.0,189980817670.0
330,330,330,Nợ dài hạn,,1.332.346.767.684,1.338.967.350.913,,,1332346767684.0,1338967350913.0
336,336,336,Doanh thu chưa thực hiện dài hạn,15(b),233.105.577.144,239.735.046.288,,,233105577144.0,239735046288.0
338,338,338,Vay dài hạn,14(b),1.099.205.700.000,1.099.205.700.000,,,1099205700000.0,1099205700000.0
341,341,341,Thuế thu nhập hoãn lại phải trả,,35.490.540,26.604.625,,,35490540.0,26604625.0
400,400,400,VỐN CHỦ SỞ HỮU,,13.594.087.341.278,12.401.758.380.461,,,13594087341278.0,12401758380461.0
410,410,410,Vốn chủ sở hữu,,13.594.087.341.278,12.401.758.380.461,,,13594087341278.0,12401758380461.0
411,411,411,Vốn góp của chủ sở hữu,"16, 17",10.970.265.720.000,9.075.516.490.000,,,10970265720000.0,9075516490000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,10.970.265.720.000,9.075.516.490.000,,,10970265720000.0,9075516490000.0
412,412,412,Thặng dư vốn cổ phần,17,49.941.441.360,49.941.441.360,,17.0,49941441360.0,49941441360.0
415,415,415,Cổ phiếu quỹ,17,-,(823.760.000),,17.0,,-823760000.0
418,418,418,Quỹ đầu tư phát triển,17,103.009.261,103.009.261,,17.0,103009261.0,103009261.0
420,420,420,Quỹ khác thuộc vốn chủ sở hữu,17,87.203.093.024,87.203.093.024,,17.0,87203093024.0,87203093024.0
421,421,421,"Lợi nhuận sau thuế (""LNST"") chưa phân phối",17,2.486.574.077.633,3.189.818.106.816,,17.0,2486574077633.0,3189818106816.0
421a,421a,421a,- LNST chưa phân phối lũy kế các năm trước,,447.315.612.816,1.156.367.839.211,,,447315612816.0,1156367839211.0
421b,421b,421b,- LNST chưa phân phối của năm nay,,2.039.258.464.817,2.033.450.267.605,,,2039258464817.0,2033450267605.0
440,440,440,TỔNG NGUỒN VỐN,,20.464.538.280.354,19.651.313.685.470,,,20464538280354.0,19651313685470.0
