row_label_raw,row_label_full,Công ty TNHH Phần mềm FPT,174.330.919.415,115.462.416.588,numeric__174.330.919.415,numeric__115.462.416.588
Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,Công ty Cổ phần Viễn thông FPT,127.835.264.139,92.111.657.062,127835264139.0,92111657062.0
Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,46.547.838.051,37.563.264.731,46547838051.0,37563264731.0
Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,20.599.327.256,15.864.560.165,20599327256.0,15864560165.0
Công ty TNHH FPT Smart Cloud,Công ty TNHH FPT Smart Cloud,Công ty TNHH FPT Smart Cloud,8.156.587.050,3.249.859.882,8156587050.0,3249859882.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,8.135.190.163,4.615.608.087,8135190163.0,4615608087.0
Công ty Cổ phần Dịch vụ Trực tuyến FPT,Công ty Cổ phần Dịch vụ Trực tuyến FPT,Công ty Cổ phần Dịch vụ Trực tuyến FPT,5.403.080.674,3.946.111.672,5403080674.0,3946111672.0
Công ty TNHH FPT Digital,Công ty TNHH FPT Digital,Công ty TNHH FPT Digital,2.167.706.262,2.335.450.281,2167706262.0,2335450281.0
Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,Công ty Cổ phần Synnex FPT,2.027.998.642,421.040.911,2027998642.0,421040911.0
Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,Công ty TNHH Đầu tư FPT,807.077.845,741.382.550,807077845.0,741382550.0
