row_label_raw,row_label_full,col_0,Số phải thuđầu năm,Số phải nộp đầu năm,Số phải nộp trongnăm,Số đã thực nộp trongnăm,Số phải thucuối năm,Số phải nộpcuối năm,numeric__Số phải thuđầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trongnăm,numeric__Số đã thực nộp trongnăm,numeric__Số phải thucuối năm,numeric__Số phải nộpcuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
- Thuế giá trị gia tăng,- Thuế giá trị gia tăng,- Thuế giá trị gia tăng,-,-,333.141.361,333.141.361,-,-,,,333141361.0,333141361.0,,
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,17.729.895.143,-,-,-,17.729.895.143,-,17729895143.0,,,,17729895143.0,
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,-,3.063.398.102,3.857.110.232,4.695.357.392,-,2.225.150.942,,3063398102.0,3857110232.0,4695357392.0,,2225150942.0
- Thuế tài nguyên,- Thuế tài nguyên,- Thuế tài nguyên,-,12.704.000,62.051.687,74.755.687,-,-,,12704000.0,62051687.0,74755687.0,,
- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,267.727.149,-,7.008.291,7.008.291,267.727.149,-,267727149.0,,7008291.0,7008291.0,267727149.0,
- Các khoản phải nộp khác,- Các khoản phải nộp khác,- Các khoản phải nộp khác,-,9.661.802.029,49.576.485,2.455.268.919,-,7.256.109.595,,9661802029.0,49576485.0,2455268919.0,,7256109595.0
,,,17.997.622.292,12.737.904.131,4.308.888.056,7.565.531.650,17.997.622.292,9.481.260.537,17997622292.0,12737904131.0,4308888056.0,7565531650.0,17997622292.0,9481260537.0
