row_label_raw,row_label_full,31/12/2020,01/01/2020,numeric__01/01/2020
VND,VND,VND,VND,
-,VND > -,-,858.891.374.507,858891374507.0
1.232.525.315.285,VND > 1.232.525.315.285,1.232.525.315.285,1.247.444.293.057,1247444293057.0
125.432.958.852,VND > 125.432.958.852,125.432.958.852,126.689.763.321,126689763321.0
1.357.958.274.137,VND > 1.357.958.274.137,1.357.958.274.137,2.233.025.430.885,2233025430885.0
