row_label_raw,row_label_full,col_0,col_1,31/12/2020,01/01/2020,numeric__col_1,numeric__31/12/2020,numeric__01/01/2020
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),- Kinh phí công đoàn,2.225.659.095,626.134.262,,2225659095.0,626134262.0
a),a) > a),a),- Lợi nhuận phải nộp về ngân sách Nhà nước,1.004.050.799.744,1.004.050.799.744,,1004050799744.0,1004050799744.0
a),a) > a),a),- Phải nộp 10% Ngân sách Đảng,91.182.771.193,91.182.771.193,,91182771193.0,91182771193.0
a),a) > a),a),- Phải trả tiền lãi vay,-,11.717.776.256,,,11717776256.0
a),a) > a),a),- Phải trả cổ tức,-,1.800.000.000,,,1800000000.0
a),a) > a),a),- Phải trả thù lao cho Hội đồng Quản trị,47.990.551,1.391.580.000,,47990551.0,1391580000.0
a),a) > a),a),- Phải trả Công ty KP Apparel Manufacturing Company Limited (1),76.890.876.795,77.023.514.439,,76890876795.0,77023514439.0
a),a) > a),a),"- Các khoản phải trả, phải nộp khác",517.000.000,361.329.035,,517000000.0,361329035.0
a),a) > a),a),,1.174.915.097.378,1.188.153.904.929,,1174915097378.0,1188153904929.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),- Nhận trước tiền đất tái định cư của các hộ dân thuộc khu tái định cư An Tây (2),56.666.666.667,56.666.666.667,,56666666667.0,56666666667.0
b),b) > b),b),- Nhận ký quỹ dài hạn,600.000.000,-,,600000000.0,
b),b) > b),b),,57.266.666.667,56.666.666.667,,57266666667.0,56666666667.0
c),b) > c),c),Trong đó: Phải trả khác là các bên liên quan,1.172.124.447.732,1.183.974.861.632,,1172124447732.0,1183974861632.0
