row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2020 > VND,01/01/2020 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2020 > VND,numeric__01/01/2020 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,905.073.664.731,1.662.305.496.676,,,905073664731.0,1662305496676.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,462.233.095.467,38.738.403.096,,3.0,462233095467.0,38738403096.0
111,111,111,1. Tiền,,20.233.095.467,38.738.403.096,,,20233095467.0,38738403096.0
112,112,112,2. Các khoản tương đương tiền,,442.000.000.000,-,,,442000000000.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,265.531.269.188,1.440.784.195.420,,,265531269188.0,1440784195420.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,2.892.019.816,2.879.478.750,,5.0,2892019816.0,2879478750.0
132,132,132,2. Trả trước cho người bán ngắn hạn,06,230.333.062,38.405.011.021,,6.0,230333062.0,38405011021.0
135,135,135,3. Phải thu về cho vay ngắn hạn,07,69.261.484.859,38.297.388.748,,7.0,69261484859.0,38297388748.0
136,136,136,4. Phải thu ngắn hạn khác,08,193.147.431.451,1.367.802.316.901,,8.0,193147431451.0,1367802316901.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,-,(6.600.000.000),,,,-6600000000.0
140,140,140,IV. Hàng tồn kho,10,148.914.758.806,154.995.153.002,,10.0,148914758806.0,154995153002.0
141,141,141,1. Hàng tồn kho,,162.444.553.979,175.090.558.353,,,162444553979.0,175090558353.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(13.529.795.173),(20.095.405.351),,,-13529795173.0,-20095405351.0
150,150,150,V. Tài sản ngắn hạn khác,,28.394.541.270,27.787.745.158,,,28394541270.0,27787745158.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,78.722.556,92.436.693,,12.0,78722556.0,92436693.0
152,152,152,2. Thuế GTGT được khấu trừ,,10.318.196.422,9.697.686.173,,,10318196422.0,9697686173.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,18,17.997.622.292,17.997.622.292,,18.0,17997622292.0,17997622292.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.608.025.782.628,3.594.566.361.449,,,3608025782628.0,3594566361449.0
210,210,210,I. Các khoản phải thu dài hạn,,531.397.710.662,529.761.414.362,,,531397710662.0,529761414362.0
211,211,211,1. Phải thu dài hạn của khách hàng,05,264.512.681.143,269.512.681.143,,5.0,264512681143.0,269512681143.0
212,212,212,2. Trả trước cho người bán dài hạn,06,12.338.000.000,14.313.000.000,,6.0,12338000000.0,14313000000.0
215,215,215,3. Phải thu về cho vay dài hạn,07,117.243.151.713,117.243.151.713,,7.0,117243151713.0,117243151713.0
216,216,216,4. Phải thu dài hạn khác,08,137.303.877.806,128.692.581.506,,8.0,137303877806.0,128692581506.0
220,220,220,II. Tài sản cố định,,8.376.738.781,10.947.523.568,,,8376738781.0,10947523568.0
221,221,221,1. Tài sản cố định hữu hình,13,8.181.518.295,10.710.495.790,,13.0,8181518295.0,10710495790.0
222,222,222,- Nguyên giá,,37.362.104.793,38.140.734.353,,,37362104793.0,38140734353.0
223,223,223,- Giá trị hao mòn lũy kế,,(29.180.586.498),(27.430.238.563),,,-29180586498.0,-27430238563.0
227,227,227,2. Tài sản cố định vô hình,14,195.220.486,237.027.778,,14.0,195220486.0,237027778.0
228,228,228,- Nguyên giá,,369.475.237,369.475.237,,,369475237.0,369475237.0
229,229,229,- Giá trị hao mòn lũy kế,,(174.254.751),(132.447.459),,,-174254751.0,-132447459.0
230,230,230,III. Bất động sản đầu tư,15,78.000.000.000,78.000.000.000,,15.0,78000000000.0,78000000000.0
231,231,231,- Nguyên giá,,78.000.000.000,78.000.000.000,,,78000000000.0,78000000000.0
240,240,240,IV. Tài sản dở dang dài hạn,,82.775.993.902,82.189.653.059,,,82775993902.0,82189653059.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,11,82.775.993.902,82.189.653.059,,11.0,82775993902.0,82189653059.0
250,250,250,V. Đầu tư tài chính dài hạn,04,2.752.700.081.092,2.719.642.086.168,,4.0,2752700081092.0,2719642086168.0
251,251,251,1. Đầu tư vào công ty con,,1.983.268.790.753,1.590.703.216.424,,,1983268790753.0,1590703216424.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,1.153.336.427.266,1.454.027.001.595,,,1153336427266.0,1454027001595.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,505.000.000,505.000.000,,,505000000.0,505000000.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(384.410.136.927),(325.593.131.851),,,-384410136927.0,-325593131851.0
260,260,260,VI. Tài sản dài hạn khác,,154.775.258.191,174.025.684.292,,,154775258191.0,174025684292.0
261,261,261,1. Chi phí trả trước dài hạn,12,154.775.258.191,174.025.684.292,,12.0,154775258191.0,174025684292.0
270,270,270,TỔNG CỘNG TÀI SẢN,,4.513.099.447.359,5.256.871.858.125,,,4513099447359.0,5256871858125.0
