row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2020 > VND,Năm 2019 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2020 > VND,numeric__Năm 2019 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,23,7.861.778.553,17.911.080.352,,23.0,7861778553.0,17911080352.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,7.861.778.553,17.911.080.352,,,7861778553.0,17911080352.0
11,02 > 11,11,4. Giá vốn hàng bán,24,12.440.382.414,38.836.459.257,,24.0,12440382414.0,38836459257.0
20,02 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,(4.578.603.861),(20.925.378.905),,,-4578603861.0,-20925378905.0
21,02 > 21,21,6. Doanh thu hoạt động tài chính,25,284.590.223.888,592.472.752.766,,25.0,284590223888.0,592472752766.0
22,02 > 22,22,7. Chi phí tài chính,26,94.107.525.942,443.505.042.512,,26.0,94107525942.0,443505042512.0
23,02 > 23,23,Trong đó: Chi phí lãi vay,,28.509.037.441,116.195.958.048,,,28509037441.0,116195958048.0
25,02 > 25,25,8. Chi phí bán hàng,,113.764.000,21.060.000,,,113764000.0,21060000.0
26,02 > 26,26,9. Chi phí quản lý doanh nghiệp,27,49.801.738.414,60.251.278.124,,27.0,49801738414.0,60251278124.0
30,02 > 30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,135.988.591.671,67.769.993.225,,,135988591671.0,67769993225.0
31,02 > 31,31,11. Thu nhập khác,28,7.329.951.251,115.440.595,,28.0,7329951251.0,115440595.0
32,02 > 32,32,12. Chi phí khác,29,232.020.872,1.689.445.672,,29.0,232020872.0,1689445672.0
40,02 > 40,40,13. Lợi nhuận khác,,7.097.930.379,(1.574.005.077),,,7097930379.0,-1574005077.0
50,02 > 50,50,14. Tổng lợi nhuận kế toán trước thuế,,143.086.522.050,66.195.988.148,,,143086522050.0,66195988148.0
51,02 > 51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,30,-,-,,30.0,,
60,02 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,143.086.522.050,66.195.988.148,,,143086522050.0,66195988148.0
