row_label_raw,row_label_full,col_0,Bảng cân đối kế toán,Bảng cân đối kế toán_1,Báo cáo kết quả hoạt động kinh doanh,Báo cáo kết quả hoạt động kinh doanh_1,numeric__Bảng cân đối kế toán,numeric__Bảng cân đối kế toán_1,numeric__Báo cáo kết quả hoạt động kinh doanh,numeric__Báo cáo kết quả hoạt động kinh doanh_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,,
Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh – An Thượng,Tài sản thuế thu nhập hoãn lại > Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh – An Thượng,Thuế TNDN 1% tạm tính cho các khoản khách hàng thanh toán theo tiến độ tại Dự án An Khánh – An Thượng,11.049.258.255,-,11.049.258.255,-,11049258255.0,,11049258255.0,
Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,Tài sản thuế thu nhập hoãn lại > Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,Chi phí hoa hồng môi giới liên quan tới các căn hộ chưa bàn giao,11.672.448.688,-,11.672.448.688,-,11672448688.0,,11672448688.0,
Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,Tài sản thuế thu nhập hoãn lại > Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,Chi phí sử dụng vốn liên quan tới các căn hộ chưa bàn giao,3.312.561.898,-,3.312.561.898,-,3312561898.0,,3312561898.0,
,,,26.034.268.841,-,,,26034268841.0,,,
