row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn hoạt động kinh doanh bất động sản,Giá vốn hoạt động kinh doanh bất động sản,Giá vốn hoạt động kinh doanh bất động sản,208.288.455.414,61.067.854.350,208288455414.0,61067854350.0
Giá vốn hoạt động xây lắp,Giá vốn hoạt động xây lắp,Giá vốn hoạt động xây lắp,234.854.903.550,457.251.794.297,234854903550.0,457251794297.0
Giá vốn hoạt động kinh doanh khách sạn,Giá vốn hoạt động kinh doanh khách sạn,Giá vốn hoạt động kinh doanh khách sạn,52.556.867.564,43.111.188.849,52556867564.0,43111188849.0
Giá vốn hoạt động cho thuê và các hoạt động khác,Giá vốn hoạt động cho thuê và các hoạt động khác,Giá vốn hoạt động cho thuê và các hoạt động khác,49.094.965.342,43.888.547.120,49094965342.0,43888547120.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,544.795.191.870,605.319.384.616,544795191870.0,605319384616.0
