row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,,
Số đầu năm,Vốn đã góp của chủ sở hữu > Số đầu năm,Số đầu năm,1.542.750.180.000,1.186.812.890.000,1542750180000.0,1186812890000.0
Trả cổ tức bằng cổ phiếu,Vốn đã góp của chủ sở hữu > Trả cổ tức bằng cổ phiếu,Trả cổ tức bằng cổ phiếu,327.256.970.000,355.937.290.000,327256970000.0,355937290000.0
Phát hành cổ phiếu để thực hiện quyền của chứng quyền,Vốn đã góp của chủ sở hữu > Phát hành cổ phiếu để thực hiện quyền của chứng quyền,Phát hành cổ phiếu để thực hiện quyền của chứng quyền,93.567.000.000,-,93567000000.0,
Số cuối năm,Vốn đã góp của chủ sở hữu > Số cuối năm,Số cuối năm,1.963.574.150.000,1.542.750.180.000,1963574150000.0,1542750180000.0
Cổ tức đã chia,Vốn đã góp của chủ sở hữu > Cổ tức đã chia,Cổ tức đã chia,327.256.970.000,355.937.290.000,327256970000.0,355937290000.0
