row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Dự án An Khánh - An Thượng,Dự án An Khánh - An Thượng,Dự án An Khánh - An Thượng,41.635.954.006,23.822.257.914,41635954006.0,23822257914.0
Các dự án năng lượng,Các dự án năng lượng,Các dự án năng lượng,27.357.678.726,22.184.969.284,27357678726.0,22184969284.0
Các dự án khác,Các dự án khác,Các dự án khác,186.187.909,395.458.545,186187909.0,395458545.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,69.179.820.641,46.402.685.743,69179820641.0,46402685743.0
