row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị ghi sổ,Số đầu năm > Giá gốc,Số đầu năm > Giá trị ghi sổ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị ghi sổ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị ghi sổ
Đầu tư trái phiếu (i),Đầu tư trái phiếu (i),Đầu tư trái phiếu (i),3.000.000.000,3.000.000.000,4.000.000.000,4.000.000.000,3000000000.0,3000000000.0,4000000000.0,4000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.000.000.000,3.000.000.000,4.000.000.000,4.000.000.000,3000000000.0,3000000000.0,4000000000.0,4000000000.0
