row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,4.046.981.035.959,4.001.273.719.911,,,4046981035959.0,4001273719911.0
310,310,310,I. Nợ ngắn hạn,,3.229.958.608.603,1.570.909.980.951,,,3229958608603.0,1570909980951.0
311,311,311,1. Phải trả người bán ngắn hạn,17.1,76.821.058.186,45.710.641.977,,171.0,76821058186.0,45710641977.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17.2,1.104.053.647.713,304.786.726.021,,172.0,1104053647713.0,304786726021.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,68.082.185.826,2.070.073.419,,18.0,68082185826.0,2070073419.0
314,314,314,4. Phải trả người lao động,,8.137.622.486,7.615.059.031,,,8137622486.0,7615059031.0
315,315,315,5. Chi phí phải trả ngắn hạn,19,514.242.182.532,327.067.980.635,,19.0,514242182532.0,327067980635.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,4.192.365.603,5.825.275.446,,,4192365603.0,5825275446.0
319,319,319,7. Phải trả ngắn hạn khác,20,315.317.697.803,219.892.554.912,,20.0,315317697803.0,219892554912.0
320,320,320,8. Vay ngắn hạn,21,1.115.762.757.868,654.210.423.361,,21.0,1115762757868.0,654210423361.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",22,23.349.090.586,3.731.246.149,,22.0,23349090586.0,3731246149.0
330,330,330,II. Nợ dài hạn,,817.022.427.356,2.430.363.738.960,,,817022427356.0,2430363738960.0
333,333,333,1. Chi phí phải trả dài hạn,19,-,28.424.657.534,,19.0,,28424657534.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,,3.310.397.822,6.617.170.996,,,3310397822.0,6617170996.0
337,337,337,3. Phải trả dài hạn khác,20,33.613.204.701,772.161.322.344,,20.0,33613204701.0,772161322344.0
338,338,338,4. Vay dài hạn,21,779.861.820.877,1.622.915.102.330,,21.0,779861820877.0,1622915102330.0
342,342,342,5. Dự phòng phải trả dài hạn,,237.003.956,245.485.756,,,237003956.0,245485756.0
