row_label_raw,row_label_full,col_0,31/12/2018(VND),01/01/2018(VND),numeric__31/12/2018(VND),numeric__01/01/2018(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,176.043.936.503,17.041.112.991,176043936503.0,17041112991.0
Phải trả nhà thầu SFECO,Phải trả nhà thầu SFECO,Phải trả nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
"Phải trả về mô tơ, máy phát nhà thầu Harbin - DA Cao Ngạn","Phải trả về mô tơ, máy phát nhà thầu Harbin - DA Cao Ngạn","Phải trả về mô tơ, máy phát nhà thầu Harbin - DA Cao Ngạn",-,3.296.575.000,,3296575000.0
Quỹ sắp xếp đổi mới doanh nghiệp,Quỹ sắp xếp đổi mới doanh nghiệp,Quỹ sắp xếp đổi mới doanh nghiệp,161.017.850.859,-,161017850859.0,
Các khoản khác,Các khoản khác,Các khoản khác,(i) 10.703.651.568,9.422.103.915,,9422103915.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,176.043.936.503,17.041.112.991,176043936503.0,17041112991.0
