row_label_raw,row_label_full,col_0,Năm 2018(VND),Năm 2017(VND),numeric__Năm 2018(VND),numeric__Năm 2017(VND)
Chi phí khác,Chi phí khác,Chi phí khác,4.149.563.900,25.775.677,4149563900.0,25775677.0
Cộng,Cộng,Cộng,4.149.563.900,25.775.677,4149563900.0,25775677.0
