row_label_raw,row_label_full,col_0,31/12/2018(VND),01/01/2018(VND),numeric__31/12/2018(VND),numeric__01/01/2018(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,595.340.577.080,459.262.533.556,595340577080.0,459262533556.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,585.019.558.730,455.303.543.837,585019558730.0,455303543837.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,10.321.018.350,3.958.989.719,10321018350.0,3958989719.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,595.340.577.080,459.262.533.556,595340577080.0,459262533556.0
