row_label_raw,row_label_full,col_0,Năm 2018(VND),Năm 2017(VND),numeric__Năm 2018(VND),numeric__Năm 2017(VND)
Giá vốn bán hàng,Giá vốn bán hàng,Giá vốn bán hàng,6.292.368.889.023,5.965.270.146.201,6292368889023.0,5965270146201.0
Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,Giá vốn cung cấp dịch vụ khác,16.540.847.632,13.261.452.219,16540847632.0,13261452219.0
Cộng,Cộng,Cộng,6.308.909.736.655,5.978.531.598.420,6308909736655.0,5978531598420.0
