row_label_raw,row_label_full,col_0,col_1,31/12/2018(VND),01/01/2018(VND),numeric__col_1,numeric__31/12/2018(VND),numeric__01/01/2018(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),803.293.451,99.163.144,,803293451.0,99163144.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),49.284.305.805,41.504.360.776,,49284305805.0,41504360776.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,(iii),250.000.000.000,50.000.000.000,,250000000000.0,50000000000.0
Cộng,Cộng,Cộng,,300.087.599.256,91.603.523.920,,300087599256.0,91603523920.0
