row_label_raw,row_label_full,col_0,Năm 2018(VND),Năm 2017(VND),numeric__Năm 2018(VND),numeric__Năm 2017(VND)
Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,Tổng doanh thu bán hàng và cung cấp dịch vụ,8.028.360.506.827,7.269.482.060.418,8028360506827.0,7269482060418.0
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,8.010.030.119.703,7.253.223.668.211,8010030119703.0,7253223668211.0
Doanh thu cung cấp dịch vụ khác,Doanh thu cung cấp dịch vụ khác,Doanh thu cung cấp dịch vụ khác,18.330.387.124,16.258.392.207,18330387124.0,16258392207.0
