row_label_raw,row_label_full,col_0,Năm 2018(VND),Năm 2017(VND),numeric__Năm 2018(VND),numeric__Năm 2017(VND)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",4.560.163.948.287,4.243.689.382.723,4560163948287.0,4243689382723.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,232.106.923.944,222.189.639.750,232106923944.0,222189639750.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.351.430.218.149,1.389.068.873.090,1351430218149.0,1389068873090.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,119.747.048.252,93.546.177.469,119747048252.0,93546177469.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,212.565.884.429,185.619.926.891,212565884429.0,185619926891.0
Cộng,Cộng,Cộng,6.476.014.023.061,6.134.113.999.923,6476014023061.0,6134113999923.0
