row_label_raw,row_label_full,Tên công ty con,Trụ sở,Lĩnh vực kinh doanh,Tình trạng hoạt động,Tỷ lệ sở hữu (%),Tỷ lệ sở hữu (%)_1,numeric__Trụ sở,numeric__Lĩnh vực kinh doanh,numeric__Tình trạng hoạt động,numeric__Tỷ lệ sở hữu (%),numeric__Tỷ lệ sở hữu (%)_1
Tên công ty con,Tên công ty con,Tên công ty con,Trụ sở,Lĩnh vực kinh doanh,Tình trạng hoạt động,Số cuối năm,Số đầu năm,,,,,
(1) Công ty Cổ phần Thủy Điện Gia Lai,Tên công ty con > (1) Công ty Cổ phần Thủy Điện Gia Lai,(1) Công ty Cổ phần Thủy Điện Gia Lai,"Thành phố Pleiku, Tĩnh Gia Lai","Sản xuất, truyền tải và phân phối điện",Đang hoạt động,"58,14","58,14",,,,58.14,58.14
(2) Công ty Cổ phần Đầu tư Điện Tây Nguyên,Tên công ty con > (2) Công ty Cổ phần Đầu tư Điện Tây Nguyên,(2) Công ty Cổ phần Đầu tư Điện Tây Nguyên,"Thành phố Pleiku, Tĩnh Gia Lai","Sản xuất, truyền tải và phân phối điện",Đang hoạt động,"59,13","59,13",,,,59.13,59.13
(3) Công ty Cổ phần Thủy Điện Thượng Lộ,Tên công ty con > (3) Công ty Cổ phần Thủy Điện Thượng Lộ,(3) Công ty Cổ phần Thủy Điện Thượng Lộ,"Thành phố Huế, Tĩnh Thừa Thiên Huế","Sản xuất, truyền tải và phân phối điện",Đang hoạt động,"87,42","71,35",,,,87.42,71.35
(4) Công ty TNHH Một Thành viên Xây lắp và Cơ điện Gia Lai,Tên công ty con > (4) Công ty TNHH Một Thành viên Xây lắp và Cơ điện Gia Lai,(4) Công ty TNHH Một Thành viên Xây lắp và Cơ điện Gia Lai,"Thành phố Pleiku, Tĩnh Gia Lai",Xây dựng các công trình thủy điện vừa và nhỏ; sản xuất bê tông và các sản phẩm từ xi măng và thạch cao,Đang hoạt động,100,100,,,,100.0,100.0
(5) Công ty Cổ phần Thủy Điện Kênh Bắc - Ayun Hạ,Tên công ty con > (5) Công ty Cổ phần Thủy Điện Kênh Bắc - Ayun Hạ,(5) Công ty Cổ phần Thủy Điện Kênh Bắc - Ayun Hạ,"Thành phố Pleiku, Tĩnh Gia Lai","Sản xuất, truyền tải và phân phối điện",Đang hoạt động,"65,33","65,33",,,,65.33,65.33
(6) Công ty TNHH MTV Tư vấn & Phát triển Năng lượng Gia Lai,Tên công ty con > (6) Công ty TNHH MTV Tư vấn & Phát triển Năng lượng Gia Lai,(6) Công ty TNHH MTV Tư vấn & Phát triển Năng lượng Gia Lai,"Thành phố Pleiku, Tĩnh Gia Lai",Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan,Đang hoạt động,100,100,,,,100.0,100.0
(7) Công ty TNHH MTV IALÓP,Tên công ty con > (7) Công ty TNHH MTV IALÓP,(7) Công ty TNHH MTV IALÓP,"Huyện Chư Prông, Tĩnh Gia Lai","Sản xuất, truyền tải và phân phối điện",Đang hoạt động,100,-,,,,100.0,
(8) Công ty Cổ phần Thủy Điện Trường Phú (*),Tên công ty con > (8) Công ty Cổ phần Thủy Điện Trường Phú (*),(8) Công ty Cổ phần Thủy Điện Trường Phú (*),"Thành phố Huế, Tĩnh Thừa Thiên Huế","Sản xuất, truyền tải và phân phối điện",Đang hoạt động,-,"38,57",,,,,38.57
