row_label_raw,row_label_full,col_0,Số lượng cổ phiếu,Số lượng cổ phiếu_1,numeric__Số lượng cổ phiếu,numeric__Số lượng cổ phiếu_1
,,,Số cuối năm(Cổ phiếu),Số đầu năm(Cổ phiếu),,
Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,74.490.339,74.490.339,74490339.0,74490339.0
Cổ phiếu đã phát hành và được góp vốn đầy đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và được góp vốn đầy đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và được góp vốn đầy đủCổ phiếu phổ thông,74.490.339,74.490.339,74490339.0,74490339.0
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,74.490.339,74.490.339,74490339.0,74490339.0
Mệnh giá cổ phiếu đang lưu hành: 10.000 VND.,Mệnh giá cổ phiếu đang lưu hành: 10.000 VND.,Mệnh giá cổ phiếu đang lưu hành: 10.000 VND.,Mệnh giá cổ phiếu đang lưu hành: 10.000 VND.,Mệnh giá cổ phiếu đang lưu hành: 10.000 VND.,,
