row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Dự án điện gió Bến Tre,Dự án điện gió Bến Tre,Dự án điện gió Bến Tre,4.324.807.351,-,4324807351.0,
Dự án trại nắng Ninh Thuận,Dự án trại nắng Ninh Thuận,Dự án trại nắng Ninh Thuận,894.621.320,-,894621320.0,
Nhà máy thủy điện Thương Lộ,Nhà máy thủy điện Thương Lộ,Nhà máy thủy điện Thương Lộ,51.000.000,3.814.503.407,51000000.0,3814503407.0
Nhà máy thủy điện Alin B1,Nhà máy thủy điện Alin B1,Nhà máy thủy điện Alin B1,-,130.345.187.755,,130345187755.0
Nâng cấp hệ thống công nghệ thông tin,Nâng cấp hệ thống công nghệ thông tin,Nâng cấp hệ thống công nghệ thông tin,-,714.411.900,,714411900.0
Hệ thống SCADA trạm 110 KV Chư Prông,Hệ thống SCADA trạm 110 KV Chư Prông,Hệ thống SCADA trạm 110 KV Chư Prông,-,110.880.000,,110880000.0
Khác,Khác,Khác,323.524.479,250.650.754,323524479.0,250650754.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.593.953.150,135.235.633.816,5593953150.0,135235633816.0
