row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Trả trước từ các bên khác,Trả trước từ các bên khác,Trả trước từ các bên khác,1.115.805.100,702.054.111,1115805100.0,702054111.0
Trả trước từ các bên liên quan(Thuyết minh số 32),Trả trước từ các bên liên quan(Thuyết minh số 32),Trả trước từ các bên liên quan(Thuyết minh số 32),550.000.000,-,550000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.665.805.100,702.054.111,1665805100.0,702054111.0
