row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,102.546.058.116,137.743.678.316,195.118.872.371,45.170.864.061,102546058116.0,137743678316.0,195118872371.0,45170864061.0
Vay ngân hàng(Thuyết minh số 23.1),Vay ngân hàng(Thuyết minh số 23.1),Vay ngân hàng(Thuyết minh số 23.1),16.000.000.000,107.872.814.255,108.572.814.255,15.300.000.000,16000000000.0,107872814255.0,108572814255.0,15300000000.0
Vay bên liên quan(Thuyết minh số 23.2),Vay bên liên quan(Thuyết minh số 23.2),Vay bên liên quan(Thuyết minh số 23.2),-,500.000.000,-,500.000.000,,500000000.0,,500000000.0
Vay dài hạn đến hạn trả(Thuyết minh số 23.3 và 23.4),Vay dài hạn đến hạn trả(Thuyết minh số 23.3 và 23.4),Vay dài hạn đến hạn trả(Thuyết minh số 23.3 và 23.4),86.546.058.116,29.370.864.061,86.546.058.116,29.370.864.061,86546058116.0,29370864061.0,86546058116.0,29370864061.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,517.457.543.397,92.000.000.000,344.920.232.258,264.537.311.139,517457543397.0,92000000000.0,344920232258.0,264537311139.0
Vay ngân hàng(Thuyết minh số 23.3),Vay ngân hàng(Thuyết minh số 23.3),Vay ngân hàng(Thuyết minh số 23.3),513.245.216.350,92.000.000.000,341.260.517.917,263.984.698.433,513245216350.0,92000000000.0,341260517917.0,263984698433.0
Vay bên liên quan(Thuyết minh số 23.4),Vay bên liên quan(Thuyết minh số 23.4),Vay bên liên quan(Thuyết minh số 23.4),4.212.327.047,-,3.659.714.341,552.612.706,4212327047.0,,3659714341.0,552612706.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,620.003.601.513,229.743.678.316,540.039.104.629,309.708.175.200,620003601513.0,229743678316.0,540039104629.0,309708175200.0
