row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__VND Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,11.939.479.708,13.075.736.361,19.360.936.594,5.654.279.475,11939479708.0,13075736361.0,19360936594.0,5654279475.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,6.865.043.233,39.743.005.251,37.696.948.301,8.911.100.183,6865043233.0,39743005251.0,37696948301.0,8911100183.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,1.473.071.879,24.248.487.380,22.140.482.351,3.581.076.908,1473071879.0,24248487380.0,22140482351.0,3581076908.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,584.155.314,3.952.576.331,3.977.225.158,559.506.487,584155314.0,3952576331.0,3977225158.0,559506487.0
Khác,Khác,Khác,637.242.040,2.197.497.778,2.103.949.476,730.790.342,637242040.0,2197497778.0,2103949476.0,730790342.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,21.498.992.174,83.217.303.101,85.279.541.880,19.436.753.395,21498992174.0,83217303101.0,85279541880.0,19436753395.0
