row_label_raw,row_label_full,col_0,VND,numeric__VND
Nguyên giá:,Nguyên giá:,Nguyên giá:,Nguyên giá:,
Số đầu năm và số cuối năm,Nguyên giá: > Số đầu năm và số cuối năm,Số đầu năm và số cuối năm,18.202.380.201,18202380201.0
Giá trị khấu trừ lũy kế:,Giá trị khấu trừ lũy kế:,Giá trị khấu trừ lũy kế:,Giá trị khấu trừ lũy kế:,
Số đầu năm,Giá trị khấu trừ lũy kế: > Số đầu năm,Số đầu năm,3.598.455.636,3598455636.0
Phân bổ trong năm,Giá trị khấu trừ lũy kế: > Phân bổ trong năm,Phân bổ trong năm,2.325.509.340,2325509340.0
Số cuối năm,Giá trị khấu trừ lũy kế: > Số cuối năm,Số cuối năm,5.923.964.976,5923964976.0
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,
Số đầu năm,Giá trị còn lại: > Số đầu năm,Số đầu năm,14.603.924.565,14603924565.0
Số cuối năm,Giá trị còn lại: > Số cuối năm,Số cuối năm,12.278.415.225,12278415225.0
