row_label_raw,row_label_full,col_0,31/12/2020Giá gốc/Số có khả năngtrả nợVND,1/1/2020Giá gốc/Số có khả năngtrả nợVND,numeric__31/12/2020Giá gốc/Số có khả năngtrả nợVND,numeric__1/1/2020Giá gốc/Số có khả năngtrả nợVND
Phải trả cho bên thứ ba,Phải trả cho bên thứ ba,Phải trả cho bên thứ ba,1.182.257.290.844,1.129.556.509.153,1182257290844.0,1129556509153.0
Phải trả cho các bên liên quan,Phải trả cho các bên liên quan,Phải trả cho các bên liên quan,10.249.421.831,257.149.487,10249421831.0,257149487.0
,,,1.192.506.712.675,1.129.813.658.640,1192506712675.0,1129813658640.0
Trong đó:- Ngắn hạn,Trong đó:- Ngắn hạn,Trong đó:- Ngắn hạn,1.164.838.936.675,1.098.800.884.640,1164838936675.0,1098800884640.0
- Dải hạn,- Dải hạn,- Dải hạn,27.667.776.000,31.012.774.000,27667776000.0,31012774000.0
,,,1.192.506.712.675,1.129.813.658.640,1192506712675.0,1129813658640.0
