row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020 VND > 128.721.942.644,Tăng từ hợp nhất kinh doanh VND > 259.443.804,Phát sinh VND > 4.227.166.160.288,Nộp VND > (841.671.020.296),Phân loại lại VND > -,Khấu trừ/hoàn lại VND > (3.368.249.455.571),31/12/2020 VND > 146.227.070.869,numeric__1/1/2020 VND > 128.721.942.644,numeric__Tăng từ hợp nhất kinh doanh VND > 259.443.804,numeric__Phát sinh VND > 4.227.166.160.288,numeric__Nộp VND > (841.671.020.296),numeric__Phân loại lại VND > -,numeric__Khấu trừ/hoàn lại VND > (3.368.249.455.571),numeric__31/12/2020 VND > 146.227.070.869
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,-,38.969.385.484,(38.969.385.484),-,-,-,,,38969385484.0,-38969385484.0,,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,261.235.952.132,2.815.564.977,877.546.842.929,(682.614.892.702),600.592.551,-,459.584.059.887,261235952132.0,2815564977.0,877546842929.0,-682614892702.0,600592551.0,,459584059887.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.046.998.080,132.248.232,99.588.921.651,(96.341.254.628),-,(2.348.509.194),6.078.404.141,5046998080.0,132248232.0,99588921651.0,-96341254628.0,,-2348509194.0,6078404141.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.608.291.810,-,139.465.520.212,(139.718.691.399),-,-,1.355.120.623,1608291810.0,,139465520212.0,-139718691399.0,,,1355120623.0
,,,396.613.184.666,3.207.257.013,5.382.736.830.564,(1.799.315.244.509),600.592.551,(3.370.597.964.765),613.244.655.520,396613184666.0,3207257013.0,5382736830564.0,-1799315244509.0,600592551.0,-3370597964765.0,613244655520.0
