row_label_raw,row_label_full,STT > 1 > 2,Tên công ty > Các công ty con sở hữu trực tiếp > Công ty TNHH Một Thành viên Thực phẩm Masan > Công ty TNHH Một Thành viên Masan Beverage,Tên công ty > Các công ty con sở hữu trực tiếp > Công ty TNHH Một Thành viên Thực phẩm Masan > Công ty TNHH Một Thành viên Masan Beverage_1,Hoạt động chính > Kinh doanh và phân phối,"Trụ sở > Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam.",Phần trăm lợi ích kinh tế tại ngày 31/12/2020 > 100%,1/1/2020 > 100%,Phần trăm quyền biểu quyết tại ngày 31/12/2020 > 100%,1/1/2020 > 100%_1,numeric__Tên công ty > Các công ty con sở hữu trực tiếp > Công ty TNHH Một Thành viên Thực phẩm Masan > Công ty TNHH Một Thành viên Masan Beverage,numeric__Tên công ty > Các công ty con sở hữu trực tiếp > Công ty TNHH Một Thành viên Thực phẩm Masan > Công ty TNHH Một Thành viên Masan Beverage_1,numeric__Hoạt động chính > Kinh doanh và phân phối,"numeric__Trụ sở > Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam.",numeric__Phần trăm lợi ích kinh tế tại ngày 31/12/2020 > 100%,numeric__1/1/2020 > 100%,numeric__Phần trăm quyền biểu quyết tại ngày 31/12/2020 > 100%,numeric__1/1/2020 > 100%_1
3,3,3,Masan Consumer (Thailand) Limited (“MTH”),Masan Consumer (Thailand) Limited (“MTH”),Kinh doanh và phân phối,"Số 83, Lầu 4, Đường Amnuay Songkhram, Tiêu khu Tanon Nakornchaisri, Quận Dusit, Bangkok, Thái Lan.","99,99%","99,99%","99,99%","99,99%",,,,,0.9998999999999999,0.9998999999999999,0.9998999999999999,0.9998999999999999
4,4,4,Công ty TNHH Masan HPC,Công ty TNHH Masan HPC,Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam.",100%,100%,100%,100%,,,,,1.0,1.0,1.0,1.0
5,5,5,Công ty TNHH Masan Innovation,(vii),Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam.",100%,-,100%,-,,,,,1.0,,1.0,
