row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,1/1/2020,1/1/2020_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__1/1/2020,numeric__1/1/2020_1
,,,Tài sản thuế thu nhập hoãn lại VND,Thuế thu nhập hoãn lại phải trả VND,Tài sản thuế thu nhập hoãn lại VND,Thuế thu nhập hoãn lại phải trả VND,,,,
Chi phí quảng cáo và khuyến mãi phải trả,Chi phí quảng cáo và khuyến mãi phải trả,Chi phí quảng cáo và khuyến mãi phải trả,126.810.376.489,-,78.071.356.273,-,126810376489.0,,78071356273.0,
Chi phí kho vận phải trả,Chi phí kho vận phải trả,Chi phí kho vận phải trả,28.611.176.281,-,20.249.218.279,-,28611176281.0,,20249218279.0,
Chiết khấu thương mại phải trả,Chiết khấu thương mại phải trả,Chiết khấu thương mại phải trả,17.789.645.144,-,15.300.614.186,-,17789645144.0,,15300614186.0,
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,38.254.962.506,-,32.633.676.221,-,38254962506.0,,32633676221.0,
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,18.932.257.979,-,20.926.189.646,-,18932257979.0,,20926189646.0,
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,-,(799.629.611),-,-,,-799629611.0,,
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,-,(8.836.148.725),-,(1.715.720.897),,-8836148725.0,,-1715720897.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,-,(189.588.111.080),-,(121.209.634.955),,-189588111080.0,,-121209634955.0
,,,230.398.418.399,(199.223.889.416),167.181.054.605,(122.925.355.852),230398418399.0,-199223889416.0,167181054605.0,-122925355852.0
