row_label_raw,row_label_full,Bất động sản,494.245.578,400.442.719,numeric__494.245.578,numeric__400.442.719
Hàng tồn kho,Hàng tồn kho,Hàng tồn kho,583.208,1.397.749,583208.0,1397749.0
"Máy móc, thiết bị","Máy móc, thiết bị","Máy móc, thiết bị",5.434.604,6.268.822,5434604.0,6268822.0
Giấy tờ có giá,Giấy tờ có giá,Giấy tờ có giá,22.718.863,22.988.994,22718863.0,22988994.0
Trong đó:,Trong đó:,Trong đó:,,,,
- Giấy tờ có giá do doanh nghiệp phát hành,Trong đó: > - Giấy tờ có giá do doanh nghiệp phát hành,- Giấy tờ có giá do doanh nghiệp phát hành,22.718.863,22.988.994,22718863.0,22988994.0
Tài sản khác,Trong đó: > Tài sản khác,Tài sản khác,13.671.741,16.258.466,13671741.0,16258466.0
,,,536.653.994,447.356.750,536653994.0,447356750.0
