row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phái sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,numeric__Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,numeric__Cho vay khách hàng Triệu VND,numeric__Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,numeric__Tiền gửi của khách hàng Triệu VND,numeric__Các cam kết tín dụng Triệu VND,numeric__Công cụ tài chính phái sinh (i) Triệu VND,numeric__Kinh doanh và đầu tư chứng khoán Triệu VND
Trong nước,Trong nước,Trong nước,28.718.678,268.700.541,19.248.313,308.129.391,7.205.324,22.645.130,59.568.928,28718678.0,268700541.0,19248313.0,308129391.0,7205324.0,22645130.0,59568928.0
Nước ngoài,Nước ngoài,Nước ngoài,1.723.435,-,259,-,5.062.199,27.565,-,1723435.0,,259.0,,5062199.0,27565.0,
,,,30.442.113,268.700.541,19.248.572,308.129.391,12.267.523,22.672.695,59.568.928,30442113.0,268700541.0,19248572.0,308129391.0,12267523.0,22672695.0,59568928.0
,,,31 tháng 12 năm 2018,31 tháng 12 năm 2018,31 tháng 12 năm 2018,31 tháng 12 năm 2018,31 tháng 12 năm 2018,31 tháng 12 năm 2018,31 tháng 12 năm 2018,,,,,,,
,,,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phái sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,,,,,,,
Trong nước,Trong nước,Trong nước,17.344.529,230.527.220,20.022.124,269.998.503,6.110.569,20.067.799,55.175.816,17344529.0,230527220.0,20022124.0,269998503.0,6110569.0,20067799.0,55175816.0
Nước ngoài,Nước ngoài,Nước ngoài,1.565.639,-,696.258,-,3.282.211,20.707,-,1565639.0,,696258.0,,3282211.0,20707.0,
,,,18.910.168,230.527.220,20.718.382,269.998.503,9.392.780,20.088.506,55.175.816,18910168.0,230527220.0,20718382.0,269998503.0,9392780.0,20088506.0,55175816.0
