row_label_raw,row_label_full,31.12.2019Triệu VND,31.12.2018Triệu VND,numeric__31.12.2018Triệu VND
144.794.684,144.794.684,144.794.684,122.528.506,122528506.0
18.457.541,18.457.541,18.457.541,17.745.649,17745649.0
105.448.316,105.448.316,105.448.316,90.253.065,90253065.0
268.700.541,268.700.541,268.700.541,230.527.220,230527220.0
