row_label_raw,row_label_full,col_0,1.1.2019Triệu VND,Phát sinh trong năm,Phát sinh trong năm_1,31.12.2019Triệu VND,numeric__1.1.2019Triệu VND,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__31.12.2019Triệu VND
,,,1.1.2019Triệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,31.12.2019Triệu VND,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,10.397,182.549,(189.416),3.530,10397.0,182549.0,-189416.0,3530.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,149.479,1.463.537,(1.588.153),24.863,149479.0,1463537.0,-1588153.0,24863.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,42.096,321.197,(318.903),44.390,42096.0,321197.0,-318903.0,44390.0
,,,201.972,1.967.283,(2.096.472),72.783,201972.0,1967283.0,-2096472.0,72783.0
