row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Hội đồng quản trị,Hội đồng quản trị,Hội đồng quản trị,4.596.800.000,4.240.700.000,4596800000.0,4240700000.0
Ông Vũ Đình Độ - Chủ tịch,Ông Vũ Đình Độ - Chủ tịch,Ông Vũ Đình Độ - Chủ tịch,-,-,,
Ông Nguyễn Thế Minh - Phó Chủ tịch (**),Ông Vũ Đình Độ - Chủ tịch > Ông Nguyễn Thế Minh - Phó Chủ tịch (**),Ông Nguyễn Thế Minh - Phó Chủ tịch (**),2.011.700.000,1.741.700.000,2011700000.0,1741700000.0
Bà Phan Thị Thu Thảo - Thành viên (**),Ông Vũ Đình Độ - Chủ tịch > Bà Phan Thị Thu Thảo - Thành viên (**),Bà Phan Thị Thu Thảo - Thành viên (**),1.801.500.000,1.741.900.000,1801500000.0,1741900000.0
Bà Đàm Bích Thùy - Thành viên độc lập,Ông Vũ Đình Độ - Chủ tịch > Bà Đàm Bích Thùy - Thành viên độc lập,Bà Đàm Bích Thùy - Thành viên độc lập,783.600.000,757.100.000,783600000.0,757100000.0
Các thành viên khác,Các thành viên khác,Các thành viên khác,-,-,,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,-,-,,
Ban Điều hành,Ban Điều hành,Ban Điều hành,-,-,,
Ông Hồ Việt Hà - Tổng Giám đốc (Từ nhiệm ngày 20/06/2025),Ông Hồ Việt Hà - Tổng Giám đốc (Từ nhiệm ngày 20/06/2025),Ông Hồ Việt Hà - Tổng Giám đốc (Từ nhiệm ngày 20/06/2025),-,-,,
Ông Hoàng Minh Hùng - Tổng Giám đốc (Bổ nhiệm ngày 20/06/2025),Ông Hoàng Minh Hùng - Tổng Giám đốc (Bổ nhiệm ngày 20/06/2025),Ông Hoàng Minh Hùng - Tổng Giám đốc (Bổ nhiệm ngày 20/06/2025),-,-,,
Các thành viên điều hành khác (***),Các thành viên điều hành khác (***),Các thành viên điều hành khác (***),-,-,,
Cộng,Các thành viên điều hành khác (***) > Cộng,Cộng,4.596.800.000,4.240.700.000,4596800000.0,4240700000.0
