row_label_raw,row_label_full,3.2 Phải thu dài hạn của khách hàng,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu khách hàng là bên thứ ba,Phải thu khách hàng là bên thứ ba,Phải thu khách hàng là bên thứ ba,6.250.000.000,6.250.000.000,6250000000.0,6250000000.0
Phải thu kinh doanh Bắt động sản,Phải thu kinh doanh Bắt động sản,Phải thu kinh doanh Bắt động sản,6.250.000.000,6.250.000.000,6250000000.0,6250000000.0
Cộng,Cộng,Cộng,6.250.000.000,6.250.000.000,6250000000.0,6250000000.0
