row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả khác là bên thứ ba,Phải trả khác là bên thứ ba,Phải trả khác là bên thứ ba,2.288.116.027.369,1.947.354.861.750,2288116027369.0,1947354861750.0
"BHXH, BHYT, BHTN","BHXH, BHYT, BHTN","BHXH, BHYT, BHTN",693.556.362,195.318.521,693556362.0,195318521.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,8.520.049.166,896.759.083,8520049166.0,896759083.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",28.273.744.916,57.309.629.504,28273744916.0,57309629504.0
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",11.790.858.272,9.485.062.740,11790858272.0,9485062740.0
Phải trả đối tác liên doanh,Phải trả đối tác liên doanh,Phải trả đối tác liên doanh,75.858.379.146,208.025.614.337,75858379146.0,208025614337.0
Phải trả khách hàng Ví điện tử,Phải trả khách hàng Ví điện tử,Phải trả khách hàng Ví điện tử,586.082.580.235,138.264.612.921,586082580235.0,138264612921.0
Phải trả khách hàng ETC,Phải trả khách hàng ETC,Phải trả khách hàng ETC,747.330.973.038,997.475.610.470,747330973038.0,997475610470.0
Lãi phải trả theo điều khoản hợp đồng,Lãi phải trả theo điều khoản hợp đồng,Lãi phải trả theo điều khoản hợp đồng,-,39.894.965.585,,39894965585.0
Phải trả tiền mua cổ phần,Phải trả tiền mua cổ phần,Phải trả tiền mua cổ phần,106.000.000.000,50.000.000.000,106000000000.0,50000000000.0
Phải trả đối tác theo hợp đồng hợp tác đầu tư,Phải trả đối tác theo hợp đồng hợp tác đầu tư,Phải trả đối tác theo hợp đồng hợp tác đầu tư,112.000.000.000,-,112000000000.0,
"Phải trả, phải nộp khác","Phải trả, phải nộp khác","Phải trả, phải nộp khác",611.565.886.234,445.807.288.589,611565886234.0,445807288589.0
Phải trả khác là bên liên quan,Phải trả khác là bên liên quan,Phải trả khác là bên liên quan,1.468.697.292,1.177.549.292,1468697292.0,1177549292.0
(Chi tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2),,
Cộng,(Chi tiết phải trả khác là bên liên quan được thuyết minh tại thuyết minh số VIII.2) > Cộng,Cộng,2.289.584.724.661,1.948.532.411.042,2289584724661.0,1948532411042.0
