row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Phải thu khác từ bên thứ ba,Phải thu khác từ bên thứ ba,Phải thu khác từ bên thứ ba,934.286.305.368,(4.985.031.826),1.138.718.330.137,(4.985.031.826),934286305368.0,-4985031826.0,1138718330137.0,-4985031826.0
"Ký cược, ký quỹ dài hạn (*)","Ký cược, ký quỹ dài hạn (*)","Ký cược, ký quỹ dài hạn (*)",575.058.141.274,(3.150.000.000),222.866.855.721,(3.150.000.000),575058141274.0,-3150000000.0,222866855721.0,-3150000000.0
Phải thu hợp đồng hợp tác đầu tư,Phải thu hợp đồng hợp tác đầu tư,Phải thu hợp đồng hợp tác đầu tư,337.936.986.812,-,878.899.162.769,-,337936986812.0,,878899162769.0,
Phải thu khác,Phải thu khác,Phải thu khác,21.291.177.282,(1.835.031.826),36.952.311.647,(1.835.031.826),21291177282.0,-1835031826.0,36952311647.0,-1835031826.0
Phải thu khác từ bên liên quan,Phải thu khác từ bên liên quan,Phải thu khác từ bên liên quan,249.500.000.000,-,250.000.000,-,249500000000.0,,250000000.0,
(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),,,,
Cộng,(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2) > Cộng,Cộng,1.183.786.305.368,(4.985.031.826),1.138.968.330.137,(4.985.031.826),1183786305368.0,-4985031826.0,1138968330137.0,-4985031826.0
