row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,469.557.974.147,-,315.582.513.429,-,469557974147.0,,315582513429.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",929.629.995.866,(8.008.678.183),41.733.868.399,(512.388.092),929629995866.0,-8008678183.0,41733868399.0,-512388092.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",48.021.631.643,(22.099.946),24.598.317.693,-,48021631643.0,-22099946.0,24598317693.0,
"Chi phí sản xuất, kinh doanh dở dang (*)","Chi phí sản xuất, kinh doanh dở dang (*)","Chi phí sản xuất, kinh doanh dở dang (*)",857.987.888.852,-,836.582.753.706,-,857987888852.0,,836582753706.0,
Hàng hóa,Hàng hóa,Hàng hóa,3.103.769.125.655,(4.389.351.532),1.943.901.951.176,(1.901.410.039),3103769125655.0,-4389351532.0,1943901951176.0,-1901410039.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,20.038.070.886,-,15.940.308.582,-,20038070886.0,,15940308582.0,
Thành phẩm,Thành phẩm,Thành phẩm,540.627.404.078,(21.305.745.968),1.997.567.537,(550.944.371),540627404078.0,-21305745968.0,1997567537.0,-550944371.0
Cộng,Cộng,Cộng,5.969.632.091.127,(33.725.875.629),3.180.337.280.522,(2.964.742.502),5969632091127.0,-33725875629.0,3180337280522.0,-2964742502.0
