row_label_raw,row_label_full,Số dư đầu năm > Trích lập dự phòng bổ sung trong năm > Hoàn nhập dự phòng trong năm,Năm nay > 161.406.750.846 > 11.169.545.839 > (24.666.700.528),Năm trước > 158.727.455.108 > 2.690.238.352 > (10.942.614),numeric__Năm nay > 161.406.750.846 > 11.169.545.839 > (24.666.700.528),numeric__Năm trước > 158.727.455.108 > 2.690.238.352 > (10.942.614)
Tăng do hợp nhất,Tăng do hợp nhất,Tăng do hợp nhất,255.147.336.945,-,255147336945.0,
Xóa nợ trong năm,Xóa nợ trong năm,Xóa nợ trong năm,(11.904.464.903),-,-11904464903.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,391.152.468.199,161.406.750.846,391152468199.0,161406750846.0
