row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2015,Địa chỉ,% vốn sở hữu,% quyền biểu quyết,Giá gốc VND,Giá trị hợp lý VND,Dự phòng giảm giá VND,numeric__Địa chỉ,numeric__% vốn sở hữu,numeric__% quyền biểu quyết,numeric__Giá gốc VND,numeric__Giá trị hợp lý VND,numeric__Dự phòng giảm giá VND
Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,Đầu tư góp vốn vào:Các công ty con,,,,,,
▪ Công ty TNHH Một thành viên Bò Sữa Việt Nam,Đầu tư góp vốn vào:Các công ty con > ▪ Công ty TNHH Một thành viên Bò Sữa Việt Nam,▪ Công ty TNHH Một thành viên Bò Sữa Việt Nam,"10 Tân Trào, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","100,00%","100,00%",1.670.000.000.000,(*),(98.045.272.269),,1.0,1.0,1670000000000.0,,-98045272269.0
▪ Công ty TNHH Một thành viên Sữa Lam Sơn,Đầu tư góp vốn vào:Các công ty con > ▪ Công ty TNHH Một thành viên Sữa Lam Sơn,▪ Công ty TNHH Một thành viên Sữa Lam Sơn,"Khu Công nghiệp Lễ Môn, Tỉnh Thanh Hoá, Việt Nam","100,00%","100,00%",370.800.000.000,(*),-,,1.0,1.0,370800000000.0,,
▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia,Đầu tư góp vốn vào:Các công ty con > ▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia,▪ Vinamilk Europe Spóstka Z Ograniczona Odpowiedzialnoscia,"Gwiazdzista 7a/4, 01-065 Warszawa, Ba Lan","100,00%","100,00%",9.834.270.000,(*),-,,1.0,1.0,9834270000.0,,
▪ Công ty TNHH Bò Sữa Thống Nhất Thanh Hóa,Đầu tư góp vốn vào:Các công ty con > ▪ Công ty TNHH Bò Sữa Thống Nhất Thanh Hóa,▪ Công ty TNHH Bò Sữa Thống Nhất Thanh Hóa,"Khu phố 1, Thị trấn Thống Nhất, Huyện Yên Định, Tỉnh Thanh Hóa, Việt Nam","96,11%","96,11%",73.800.000.000,(*),-,,0.9611,0.9611,73800000000.0,,
▪ Driftwood Dairy Holdings Corporation,Đầu tư góp vốn vào:Các công ty con > ▪ Driftwood Dairy Holdings Corporation,▪ Driftwood Dairy Holdings Corporation,"10724 E.Lower Azusa Rd. El Monte, CA 91731-1390, Hoa Kỳ","70,00%","70,00%",157.750.560.000,(*),-,,0.7,0.7,157750560000.0,,
"▪ Angkor Dairy Products Co, Ltd.","Đầu tư góp vốn vào:Các công ty con > ▪ Angkor Dairy Products Co, Ltd.","▪ Angkor Dairy Products Co, Ltd.","P2-096, P2-097, PPSEZ Boeung Thom, Posen Chey Phnom Penh, Vương quốc Campuchia","51,00%","51,00%",217.871.754.693,(*),-,,0.51,0.51,217871754693.0,,
,,,,,,2.500.056.584.693,,(98.045.272.269),,,,2500056584693.0,,-98045272269.0
