row_label_raw,row_label_full,col_0,Tỷ giá tại ngày > 31/12/2015 VND,Tỷ giá tại ngày > 31/12/2015 VND_1,Tỷ giá tại ngày > 1/1/2015 VND,numeric__Tỷ giá tại ngày > 31/12/2015 VND,numeric__Tỷ giá tại ngày > 31/12/2015 VND_1,numeric__Tỷ giá tại ngày > 1/1/2015 VND
,,,Tỷ giá mua,Tỷ giá bán,Tỷ giá mua,,,
1 USD,1 USD,1 USD,22.450,22.520,21.360,22450.0,22520.0,21360.0
1 EUR,1 EUR,1 EUR,24.415,24.711,25.874,24415.0,24711.0,25874.0
