row_label_raw,row_label_full,col_0,Giá trị ghi số VND,Dòng tiền theo hợp đồng VND,Trong vòng 1 năm VND,numeric__Giá trị ghi số VND,numeric__Dòng tiền theo hợp đồng VND,numeric__Trong vòng 1 năm VND
Phải trả người bán,Phải trả người bán,Phải trả người bán,1.647.920.447.124,1.647.920.447.124,1.647.920.447.124,1647920447124.0,1647920447124.0,1647920447124.0
Phải trả người lao động,Phải trả người lao động,Phải trả người lao động,146.782.641.213,146.782.641.213,146.782.641.213,146782641213.0,146782641213.0,146782641213.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,603.190.794.539,603.190.794.539,603.190.794.539,603190794539.0,603190794539.0,603190794539.0
Các khoản phải trả ngắn hạn khác,Các khoản phải trả ngắn hạn khác,Các khoản phải trả ngắn hạn khác,575.553.064.671,575.553.064.671,575.553.064.671,575553064671.0,575553064671.0,575553064671.0
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.110.720.000.000,1.117.186.057.719,1.117.186.057.719,1110720000000.0,1117186057719.0,1117186057719.0
,,,4.084.166.947.547,4.090.633.005.266,4.090.633.005.266,4084166947547.0,4090633005266.0,4090633005266.0
