row_label_raw,row_label_full,col_0,2015VND,2014VND,numeric__2015VND,numeric__2014VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,284.106.071.554,260.702.889.656,284106071554.0,260702889656.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,452.461.225.964,262.296.965.469,452461225964.0,262296965469.0
Chuyển từ tài sản cố định hữu hình,Chuyển từ tài sản cố định hữu hình,Chuyển từ tài sản cố định hữu hình,2.583.796.307,5.025.595.966,2583796307.0,5025595966.0
Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,-,(43.339.950.000),,-43339950000.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(262.958.627.168),(188.694.987.428),-262958627168.0,-188694987428.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(28.197.705.229),-,-28197705229.0,
Chuyển sang phải thu ngắn hạn khác,Chuyển sang phải thu ngắn hạn khác,Chuyển sang phải thu ngắn hạn khác,(26.582.788.137),-,-26582788137.0,
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(19.568.769.205),(2.949.672.611),-19568769205.0,-2949672611.0
Chuyển sang đầu tư vào một công ty con,Chuyển sang đầu tư vào một công ty con,Chuyển sang đầu tư vào một công ty con,(7.609.392.273),-,-7609392273.0,
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,(830.923.853),-,-830923853.0,
Thanh lý,Thanh lý,Thanh lý,(110.855.170.774),(8.225.418.386),-110855170774.0,-8225418386.0
Giảm khác,Giảm khác,Giảm khác,(5.253.139.549),(709.351.112),-5253139549.0,-709351112.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,277.294.577.637,284.106.071.554,277294577637.0,284106071554.0
