row_label_raw,row_label_full,Ngày 1 tháng 1 năm 2015,Địa chỉ,col_2,% vốn sở hữu,% quyền biểu quyết,Giá gốc VND,Giá trị hợp lý VND,Dự phòng giảm giá VND,numeric__Địa chỉ,numeric__col_2,numeric__% vốn sở hữu,numeric__% quyền biểu quyết,numeric__Giá gốc VND,numeric__Giá trị hợp lý VND,numeric__Dự phòng giảm giá VND
Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,,,,,,,
▪ Miraka Limited,Các công ty liên kết > ▪ Miraka Limited,▪ Miraka Limited,"109 Tuwharetoa, Taupo, New Zealand",(**),"19,30%","19,30%",213.028.307.770,(*),-,,,0.193,0.193,213028307770.0,,
▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn,Các công ty liên kết > ▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn,▪ Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn,"Lô C-9E-CN, Khu Công nghiệpMỹ Phước 3, Huyện Bến Cát,Tỉnh Bình Dương, Việt Nam",(**),"15,00%","15,00%",18.000.000.000,(*),-,,,0.15,0.15,18000000000.0,,
,,,,,,,231.028.307.770,,-,,,,,231028307770.0,,
Khác,Khác,Khác,Khác,Khác,Khác,Khác,Khác,Khác,Khác,,,,,,,
▪ Quỹ đầu tư tăng trưởng Việt Nam,Khác > ▪ Quỹ đầu tư tăng trưởng Việt Nam,▪ Quỹ đầu tư tăng trưởng Việt Nam,"Melinh Point Tower, 2 Ngô Đức Kế,Quận 1, Thành phố Hồ Chí Minh,Việt Nam",,,,10.559.408.600,(*),(4.857.290.601),,,,,10559408600.0,,-4857290601.0
▪ Nhà thuốc – Phòng khám đa khoa An Khang,Khác > ▪ Nhà thuốc – Phòng khám đa khoa An Khang,▪ Nhà thuốc – Phòng khám đa khoa An Khang,"184-186-188 Nguyễn Đình Chiếu,Quận 3, Thành phố Hồ Chí Minh,Việt Nam",,,,300.000.000,(*),-,,,,,300000000.0,,
,,,,,,,10.859.408.600,,(4.857.290.601),,,,,10859408600.0,,-4857290601.0
,,,,,,,2.082.419.285.894,,(119.386.972.960),,,,,2082419285894.0,,-119386972960.0
