row_label_raw,row_label_full,Hội đồng Quản trị,Bà Lê Thị Băng Tâm > Bà Mai Kiều Liên,Chủ tịch (từ ngày 25 tháng 7 năm 2015) > Thành viên (đến ngày 24 tháng 7 năm 2015) > Thành viên (từ ngày 25 tháng 7 năm 2015) > Chủ tịch (đến ngày 24 tháng 7 năm 2015),numeric__Bà Lê Thị Băng Tâm > Bà Mai Kiều Liên,numeric__Chủ tịch (từ ngày 25 tháng 7 năm 2015) > Thành viên (đến ngày 24 tháng 7 năm 2015) > Thành viên (từ ngày 25 tháng 7 năm 2015) > Chủ tịch (đến ngày 24 tháng 7 năm 2015)
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Lê Song Lai,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Ngô Thị Thu Trang,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Ng Jui Sia,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Lê Anh Minh,Thành viên,,
