row_label_raw,row_label_full,Bên cho vay,col_1,Loại tiền,Lãi suất năm,31/12/2015 VND,1/1/2015 VND,numeric__col_1,numeric__Loại tiền,numeric__Lãi suất năm,numeric__31/12/2015 VND,numeric__1/1/2015 VND
The Bank of Tokyo-Mitsubishi UFJ Ltd. – Chi nhánh Thành phố Hồ Chí Minh,The Bank of Tokyo-Mitsubishi UFJ Ltd. – Chi nhánh Thành phố Hồ Chí Minh,The Bank of Tokyo-Mitsubishi UFJ Ltd. – Chi nhánh Thành phố Hồ Chí Minh,(a),USD,"1,28%",564.550.000.000,790.320.000.000,,,0.0128,564550000000.0,790320000000.0
Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam – Chi nhánh Thành phố Hồ Chí Minh,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam – Chi nhánh Thành phố Hồ Chí Minh,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam – Chi nhánh Thành phố Hồ Chí Minh,(b),USD,"1,28%",677.460.000.000,320.400.000.000,,,0.0128,677460000000.0,320400000000.0
,,,,,,1.242.010.000.000,1.110.720.000.000,,,,1242010000000.0,1110720000000.0
