row_label_raw,row_label_full,col_0,01/01/2018,Phát sinh tăng,Phát sinh giảm,Đơn vị tính: VND31/12/2018,numeric__01/01/2018,numeric__Phát sinh tăng,numeric__Phát sinh giảm,numeric__Đơn vị tính: VND31/12/2018
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,93.807.079.600,26.312.392.643,-,120.119.472.243,93807079600.0,26312392643.0,,120119472243.0
Cộng,Cộng,Cộng,93.807.079.600,26.312.392.643,-,120.119.472.243,93807079600.0,26312392643.0,,120119472243.0
