row_label_raw,row_label_full,Ông Đoàn Văn Bình,Chủ tịch,numeric__Chủ tịch
Bà Phạm Thị Mai Lan,Bà Phạm Thị Mai Lan,Bà Phạm Thị Mai Lan,Phó Chủ tịch,
Ông Lưu Đức Quang,Ông Lưu Đức Quang,Ông Lưu Đức Quang,Ủy viên,
Ông Tạ Văn Tố,Ông Tạ Văn Tố,Ông Tạ Văn Tố,Ủy viên,
Bà Vũ Thị Lan Anh,Bà Vũ Thị Lan Anh,Bà Vũ Thị Lan Anh,Ủy viên,
