row_label_raw,row_label_full,col_0,col_1,VND,VND_1,numeric__col_1,numeric__VND,numeric__VND_1
a),a),a),Ngắn hạn,17.874.528.355,5.982.558.364,,17874528355.0,5982558364.0
a),a),a),"Công cụ, dụng cụ đã xuất dùng chờ phân bổ",6.493.313.256,3.565.163.792,,6493313256.0,3565163792.0
a),a),a),Chi phí bảo hiểm chờ phân bổ,102.969.604,311.107.084,,102969604.0,311107084.0
a),a),a),Chi phí thuê văn phòng,570.075.451,670.165.049,,570075451.0,670165049.0
a),a),a),Chi phí bán hàng chờ phân bổ,10.547.026.889,-,,10547026889.0,
a),a),a),Chi phí chờ phân bổ khác,161.143.155,1.436.122.439,,161143155.0,1436122439.0
b),b),b),Dài hạn,194.433.701.431,139.905.193.402,,194433701431.0,139905193402.0
b),b),b),"Công cụ, dụng cụ đã xuất dùng chờ phân bổ",28.292.196.969,39.147.839.234,,28292196969.0,39147839234.0
b),b),b),Trả trước tiền thuê văn phòng,33.437.044.832,48.022.704.832,,33437044832.0,48022704832.0
b),b),b),Chi phí bán hàng chờ phân bổ,108.718.655.315,40.243.704.580,,108718655315.0,40243704580.0
b),b),b),Quyền sử dụng thương hiệu thứ cấp Best Western International (*),2.781.777.778,2.781.777.778,,2781777778.0,2781777778.0
b),b),b),Lợi thế thương mại chờ phân bổ,13.033.294.664,-,,13033294664.0,
b),b),b),Chi phí khác chờ phân bổ,8.170.731.873,9.709.166.978,,8170731873.0,9709166978.0
,,,Cộng,212.308.229.786,145.887.751.766,,212308229786.0,145887751766.0
