row_label_raw,row_label_full,col_0,col_1,Năm 2018VND,Năm 2017VND,numeric__col_1,numeric__Năm 2018VND,numeric__Năm 2017VND
a),a),a),Các khoản chi phí bán hàng phát sinh trong kỳ,60.902.502.572,36.896.437.667,,60902502572.0,36896437667.0
a),a),a),Chi phí nhân viên,10.004.502.024,9.258.449.678,,10004502024.0,9258449678.0
a),a),a),"Chi phí vật liệu, bao bì",-,83.670.499,,,83670499.0
a),a),a),"Chi phí dụng cụ, đồ dùng",147.968.635,238.553.536,,147968635.0,238553536.0
a),a),a),Chi phí khấu hao TSCĐ,195.109.092,-,,195109092.0,
a),a),a),Chi phí dịch vụ mua ngoài,38.385.273.775,15.075.721.178,,38385273775.0,15075721178.0
a),a),a),Chi phí bằng tiền khác,12.169.649.046,12.240.042.776,,12169649046.0,12240042776.0
b),b),b),Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,276.841.590.672,197.713.030.833,,276841590672.0,197713030833.0
b),b),b),Chi phí nhân viên quản lý,75.939.767.752,59.915.817.243,,75939767752.0,59915817243.0
b),b),b),Chi phí vật liệu quản lý,1.689.719.737,2.009.522.820,,1689719737.0,2009522820.0
b),b),b),Chi phí đồ dùng văn phòng,3.062.909.076,2.901.439.388,,3062909076.0,2901439388.0
b),b),b),Chi phí khấu hao TSCĐ,5.484.842.464,5.243.878.234,,5484842464.0,5243878234.0
b),b),b),"Thuế, phí và lệ phí",652.337.528,615.139.360,,652337528.0,615139360.0
b),b),b),Chi phí dự phòng,45.823.787.443,13.117.362.632,,45823787443.0,13117362632.0
b),b),b),Chi phí dịch vụ mua ngoài,78.788.354.898,49.267.426.215,,78788354898.0,49267426215.0
b),b),b),Chi phí bằng tiền khác,33.655.399.338,37.875.679.546,,33655399338.0,37875679546.0
b),b),b),Phân bổ lợi thế thương mại,31.744.472.436,26.766.765.395,,31744472436.0,26766765395.0
