row_label_raw,row_label_full,31/12/2018,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,1.522.211.289.562,-,1.522.211.289.562,1522211289562.0,,1522211289562.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,1.228.113.834.136,5.322.405.789,1.233.436.239.925,1228113834136.0,5322405789.0,1233436239925.0
Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,1.250.300.000.000,1.600.000.000,1.251.900.000.000,1250300000000.0,1600000000.0,1251900000000.0
01/01/2018,01/01/2018,01/01/2018,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,,,
Tiền và các khoản tương đương tiền,01/01/2018 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,803.997.062.786,-,803.997.062.786,803997062786.0,,803997062786.0
Phải thu khách hàng và phải thu khác,01/01/2018 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,1.048.087.011.328,89.231.708.722,1.137.318.720.050,1048087011328.0,89231708722.0,1137318720050.0
Các khoản đầu tư tài chính,01/01/2018 > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,523.000.000.000,1.600.000.000,524.600.000.000,523000000000.0,1600000000.0,524600000000.0
