row_label_raw,row_label_full,Ngoại tệ các loại,31/12/2018,01/01/2018,numeric__31/12/2018,numeric__01/01/2018
USD,USD,USD,"443.179,00","150.471,36",443179.0,150471.36
EUR,EUR,EUR,"10.424,67","4.545,38",10424.67,4545.38
