row_label_raw,row_label_full,31/12/2018,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,592.698.858.010,16.774.558.738,609.473.416.748,592698858010.0,16774558738.0,609473416748.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,207.783.272.904,75.723.565.512,283.506.838.416,207783272904.0,75723565512.0,283506838416.0
Các khoản vay,Các khoản vay,Các khoản vay,969.933.771.218,728.235.006.826,1.698.168.778.044,969933771218.0,728235006826.0,1698168778044.0
01/01/2018,01/01/2018,01/01/2018,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,,,
Phải trả người bán và phải trả khác,01/01/2018 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,287.142.103.897,18.197.193.002,305.339.296.899,287142103897.0,18197193002.0,305339296899.0
Chi phí phải trả,01/01/2018 > Chi phí phải trả,Chi phí phải trả,132.937.771.371,75.723.565.512,208.661.336.883,132937771371.0,75723565512.0,208661336883.0
Các khoản vay,01/01/2018 > Các khoản vay,Các khoản vay,544.323.021.158,887.021.964.389,1.431.344.985.547,544323021158.0,887021964389.0,1431344985547.0
