row_label_raw,row_label_full,col_0,col_1,31/12/2018VND,01/01/2018VND,numeric__col_1,numeric__31/12/2018VND,numeric__01/01/2018VND
a),a),a),Ngắn hạn,125.284.221.920,98.244.097.550,,125284221920.0,98244097550.0
a),a),a),"Kinh phí công đoàn, BHXH, BHYT, BHTN phải trả",2.173.980.546,3.382.415.239,,2173980546.0,3382415239.0
a),a),a),"Nhận ký quỹ, ký cược ngắn hạn",13.892.065.680,15.555.742.537,,13892065680.0,15555742537.0
a),a),a),Cổ tức phải trả,58.096.919.758,58.089.006.000,,58096919758.0,58089006000.0
a),a),a),"Phải trả, phải nộp khác",51.121.255.936,21.216.933.774,,51121255936.0,21216933774.0
a),a),a),Công ty TNHH Dịch vụ bất động sản Đảo Vàng (1),4.120.182.831,,,4120182831.0,
a),a),a),Tiền đền bù giải phóng mặt bằng nộp hộ Công ty CP Đầu tư và Phát triển Phong Phú,13.069.738.326,13.069.738.326,,13069738326.0,13069738326.0
a),a),a),Phải trả tiền đặt cọc mua dự án Thanh Dương - Bãi Trường,,3.488.600.000,,,3488600000.0
a),a),a),Công ty CP Đức Trí Tín Phú Quốc,3.383.281.000,,,3383281000.0,
a),a),a),Chi cục thuế huyện Quốc Oai (2),19.277.754.416,,,19277754416.0,
a),a),a),"Các khoản phải trả, phải nộp khác",11.270.299.363,4.658.595.448,,11270299363.0,4658595448.0
b),b),b),Dài hạn,16.774.558.738,18.197.193.002,,16774558738.0,18197193002.0
b),b),b),"Nhận ký quỹ, ký cược dài hạn",6.917.046.962,9.393.501.652,,6917046962.0,9393501652.0
b),b),b),"Các khoản phải trả, phải nộp khác",9.857.511.776,8.803.691.350,,9857511776.0,8803691350.0
b),b),b),Phí bảo trì Dự án Chi Đông,1.321.506.153,1.315.788.903,,1321506153.0,1315788903.0
b),b),b),Phí bảo trì dự án nhà ở xã hội,2.757.953.110,1.711.477.522,,2757953110.0,1711477522.0
b),b),b),Phải trả Công ty Cổ phần Đức Trí Tín Phú Quốc (3),5.000.000.000,5.000.000.000,,5000000000.0,5000000000.0
b),b),b),Các đối tượng khác,778.052.513,776.424.925,,778052513.0,776424925.0
,,,Cộng,142.058.780.658,116.441.290.552,,142058780658.0,116441290552.0
